Client_ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId,Income Band,Loan_to_Deposit_Ratio,CC_Utilization,Savings_Loan_Ratio,Income_Loan_Ratio,High_Loan_Flag,Low_Income_Flag,High_CC_Usage_Flag,Defaulter
IND52234,Anthony Sims,48,29515,2018-03-09,Joe Price,American,Social Worker,High,Platinum,25752.16,19591.2,1,1050.0,160025.32,73467.27,32535.5,60830.9,21019.6,534722.44,0,1,3,2,14,low,2.178185167651048,0.04077327724069448,0.45909778240657306,0.16092553252869277,1,1,0,0
IND46113,James Cole,25,10403,2012-08-03,Jesse Evans,European,Biostatistician III,Mid,Jade,391452.51,38522.84,1,7426.32,1714321.78,1972356.39,1116139.66,326126.84,94730.56,2198522.39,3,4,3,2,15,high,0.8691744493148248,0.0189711900966705,1.1505170218682532,0.22834249342130947,0,0,0,0
IND33767,Jesse Porter,34,2872,2021-08-16,Jesse Evans,American,VP Product Management,Mid,Gold,84116.11,14898.87,3,2470.82,75179.01,721069.21,215157.75,249117.78,27835.61,739920.72,3,1,3,1,1,low,0.10426046328581903,0.029373921007831663,9.591363339429938,1.1188775814036713,0,0,0,0
IND67517,Martin Snyder,28,3874,2019-03-17,Bruce Butler,Asian,Director of Sales,Low,Silver,74280.15,28989.03,1,2928.39,50051.62,123393.78,161361.1,73656.6,23082.64,275544.03,0,2,4,1,3,low,0.4056251424859086,0.03942358706298268,2.4653303436466123,1.4840708156085494,0,0,0,0
IND56906,Gary Rivera,49,23933,2005-08-29,Bobby Burton,European,Administrative Assistant III,High,Jade,43305.87,17371.53,1,2620.13,263693.78,573777.99,222932.85,125427.14,22260.26,270197.25,0,1,4,2,4,low,0.4595745813470911,0.06050288193025837,2.1759253776258,0.1642278776381154,0,1,0,0
IND28225,Robert Dean,21,33191,2009-07-03,Patrick Graham,Asian,VP Marketing,Mid,Silver,264000.64,28646.4,2,3460.61,1428395.53,0.0,0.0,0.0,37996.19,0.0,2,2,1,1,5,mid,7.713310880310036,0.013108339384675965,0.0,0.18482320496702814,1,0,0,1
IND71712,Joan Day,34,32933,2010-12-26,James Castillo,European,Accountant III,Mid,Jade,83258.97,17045.34,1,228.82,524549.75,149999.47,96710.18,101664.11,16219.01,74362.91,1,1,2,2,6,low,3.497010666124283,0.002748292433256231,0.28595851911861836,0.15872463925733518,1,0,0,0
IND41594,Jeremy Hamilton,44,24345,2013-08-14,Paul Holmes,European,Administrative Assistant III,High,Silver,175867.55,22703.14,1,3466.69,305921.92,505169.75,354590.3,98362.38,22269.67,106907.18,2,1,3,2,7,mid,0.6055824193638228,0.019711936512950026,1.6513028826070952,0.574877241307595,0,0,0,0
IND87812,Charles Long,63,32116,2010-02-14,Douglas Tucker,Asian,Software Test Engineer I,Mid,Jade,40137.56,22634.5,1,411.81,173313.54,798969.59,418507.88,143760.17,14716.3,459472.96,2,1,4,2,8,low,0.21692132210323384,0.010259965721385015,4.609966338406299,0.2315892905332769,0,1,0,0
IND97969,Jennifer Fisher,84,27544,2012-07-05,Joe Hanson,European,Food Chemist,High,Silver,463124.74,7630.77,1,643.8,560115.57,965827.89,260773.53,874267.41,81159.69,1882715.67,3,4,1,1,9,high,0.5799331073573231,0.0013901222349077653,1.7243367976285022,0.8268378241532586,0,0,0,0
IND96593,William Berry,31,4017,2014-04-14,Anthony Simpson,European,Recruiter,High,Jade,88949.54,27995.1,2,4221.28,346791.76,1620734.08,719200.75,361322.4,8257.2,1128023.68,1,1,1,1,10,low,0.2139720291351114,0.04745701835605874,4.673508030659356,0.2564926564100235,0,0,0,0
IND73558,Kathleen Smith,70,42660,2000-12-13,Patrick Graham,Asian,Cost Accountant,High,Silver,157704.75,24987.6,1,3820.5,302979.15,125832.49,93954.92,76036.38,15133.5,750982.05,0,4,1,1,11,mid,2.4077974423950645,0.024225649359162302,0.4153173232702075,0.5205135385701837,1,0,0,0
IND43779,Jack Meyer,32,19833,2008-08-09,Joshua Little,European,Physical Therapy Assistant,Mid,Jade,432677.4,60611.94,1,6432.44,547731.64,288457.58,94835.37,79108.5,15452.67,2979852.7,0,4,2,2,12,high,1.8988290690824312,0.014866595724975245,0.5266403442995545,0.7899441398164544,1,0,0,0
IND96346,Philip Williamson,55,33992,2005-10-20,Mark Montgomery,Asian,Environmental Specialist,Low,Silver,93157.5,39555.54,2,2345.0,86419.08,80956.11,82283.26,61526.64,7154.24,404995.65,2,2,2,1,13,low,1.0674806253971365,0.02517242277677672,0.9367851296636677,1.0779737405446372,1,0,0,0
IND87222,Jonathan Morris,81,43342,2019-01-04,Frank Brown,African,Associate Professor,High,Gold,21193.44,20000.0,1,957.66,376712.38,76925.99,68184.4,21923.91,621.28,550777.7,1,1,3,1,14,low,4.8970754240917085,0.04518662165336908,0.20420350877716442,0.056258942017623784,1,1,0,1
IND78803,Doris Rose,46,19738,2004-06-16,Todd Roberts,American,Health Coach III,Low,Gold,98188.95,25787.58,1,3809.26,295355.3,524154.78,407675.94,130297.47,694.21,768445.18,3,1,3,2,15,low,0.5634887073556999,0.03879520008315396,1.7746584477249658,0.332443499972936,0,0,0,0
IND31057,Jane Freeman,84,31136,2020-07-18,Paul Larson,European,Clinical Specialist,High,Jade,146247.26,5915.58,2,821.63,746732.91,345229.21,178465.95,75306.78,60025.23,1467341.75,2,2,3,1,16,mid,2.1630061599856916,0.005618088122689696,0.46231953207697846,0.19584949028716372,1,0,0,0
IND59891,Harold Oliver,42,9837,2010-10-15,Dennis Morris,European,GIS Technical Architect,Low,Jade,267723.99,31469.9,1,7280.66,470702.79,1932207.61,782986.09,436704.18,38257.62,853877.46,0,3,3,1,17,mid,0.24360880648658204,0.027194649134003088,4.104941901651057,0.5687750213488749,0,0,0,0
IND92500,Daniel Gomez,56,10656,2014-06-29,Shawn Long,Australian,Automation Specialist IV,Mid,Gold,168060.94,18416.95,1,9458.98,1714321.78,2047305.69,919434.66,1574475.78,56295.08,3269918.55,1,4,3,2,18,mid,0.8373550601340072,0.056283036044645254,1.194236527057227,0.09803348581499473,0,0,0,0
IND47276,Brandon Morrison,55,10398,2001-07-06,Joe Hanson,Australian,Editor,Mid,Gold,256280.35,32313.96,3,2217.21,1661220.21,2047305.69,1160648.29,397936.56,57061.7,1770913.87,0,2,3,1,19,mid,0.8114177659461212,0.008651502120035726,1.2324107763940515,0.15427235251714622,0,0,0,0
IND83985,Jack Watkins,19,20166,2018-07-29,Paul Larson,Asian,Software Test Engineer I,Low,Jade,119228.81,53847.0,1,7809.54,1252648.25,1006135.45,475502.37,239267.28,36279.54,1889471.78,1,3,4,1,21,mid,1.2450095548814928,0.06550044351276807,0.8032066856731674,0.09518139661698215,1,0,0,0
IND72250,Gregory Hill,18,6149,2018-04-17,Frank Brown,American,Budget/Accounting Analyst IV,High,Jade,167784.43,9279.14,3,2520.93,1611814.48,930896.89,491513.56,255735.99,20219.69,897231.25,1,4,4,1,22,mid,1.7314640274161146,0.015024814787493602,0.5775459278802695,0.10409661408172942,1,0,0,0
IND61248,Andrea Spencer,17,42057,2021-06-28,Samuel Fowler,American,Web Developer IV,High,Gold,75219.81,7047.04,2,3300.49,795305.3,410358.75,424269.22,249553.76,20209.99,449072.37,3,3,1,1,1,low,1.938073205608329,0.04387793529553005,0.5159763797425009,0.0945797920690585,1,0,0,0
IND52506,Theresa Mcdonald,27,36792,2013-10-20,Douglas Tucker,American,Associate Professor,High,Platinum,362707.7,33908.94,2,320.02,1309449.69,139803.12,96530.73,58717.31,11050.55,693531.45,0,4,2,2,2,high,7.713310880310036,0.0008823082584618185,0.10676478902617115,0.2769924667537304,1,0,0,1
IND45460,Gregory Richards,60,13556,2020-12-08,Anthony Simpson,European,Senior Developer,High,Jade,205453.17,26306.21,1,7043.17,976071.04,560116.24,342293.26,137539.66,56689.17,1733217.78,2,3,3,2,3,mid,1.7426222782924088,0.0342811452639979,0.5738478209804813,0.21048997600575264,1,0,0,0
IND29763,John Parker,83,2484,2007-12-11,Joe Price,European,Legal Assistant,Low,Silver,237293.14,38780.7,1,6009.36,248078.88,1568223.22,914796.88,250915.71,53613.84,1357097.28,1,2,4,2,4,mid,0.15819105129804734,0.025324625796916734,6.321470064999205,0.9565229375571072,0,0,0,0
IND72578,Raymond King,41,4270,2021-02-24,Gregory Simmons,Asian,Assistant Manager,High,Gold,482930.15,27454.53,2,402.36,1188446.55,1182517.84,757550.49,169617.4,76815.32,2121779.67,0,5,1,1,8,high,1.0050136317562757,0.0008331639661902162,0.9950113776719607,0.40635411798170135,1,0,0,0
IND38948,Donald Bennett,80,3749,2006-06-23,Samuel Fowler,Asian,Occupational Therapist,High,Jade,19083.61,17983.68,3,134.35,98574.23,49572.13,18136.14,30468.72,20449.36,537001.34,1,1,1,1,9,low,1.988500958330801,0.007040072237900887,0.5028913692463906,0.19359633655168967,1,1,0,0
IND46699,Christopher Sanchez,28,42304,2020-02-17,Anthony Berry,American,Sales Associate,High,Jade,290195.51,43594.88,2,1423.08,509327.84,259910.4,175361.23,108849.22,4781.86,563496.43,2,2,1,1,10,mid,1.9596285413756875,0.004903866345472173,0.5103007907239062,0.5697617264162083,1,0,0,0
IND78763,Lillian Simmons,23,8115,2003-07-25,Todd Roberts,European,VP Marketing,High,Gold,35664.83,3723.72,2,613.55,58257.91,329098.5,110854.23,252054.81,14452.46,220074.04,3,1,2,2,11,low,0.17702271454588,0.017203221851801287,5.648992460440265,0.6121886176110916,0,1,0,0
IND51658,Jonathan Harrison,17,26185,2010-03-10,George Lewis,American,Administrative Assistant III,Mid,Silver,355808.19,51314.9,1,824.02,516292.58,930137.4,549626.65,421098.57,53762.51,812144.93,1,4,2,2,12,high,0.5550713039223331,0.0023159107093181,1.8015703386603574,0.6891599900793461,0,0,0,0
IND95154,Tina Tucker,24,5907,2001-10-28,Joshua Little,European,Quality Engineer,High,Gold,62120.6,21625.39,1,396.49,72333.82,306455.37,206857.38,58711.74,17257.39,747957.96,1,1,3,2,13,low,0.23603378124510016,0.006382584740286077,4.2366816208976426,0.8588043482453387,0,0,0,0
IND94518,Ryan Perry,50,16444,2021-07-08,Paul Larson,European,Programmer I,High,Silver,61674.8,40720.32,1,5864.2,193193.54,269765.95,84025.46,165883.95,47141.09,2137968.5,0,2,3,1,14,low,0.7161524250330614,0.09508259297018243,1.3963507713749086,0.31923841594683544,0,0,0,0
IND94947,Irene Cooper,65,24588,2001-04-09,Joe Price,European,Civil Engineer,Low,Gold,152758.55,6696.93,2,6555.08,1246385.77,1027108.39,717871.45,467720.86,61272.11,1238029.97,2,5,3,2,15,mid,1.213490008378288,0.04291137849297877,0.8240694124548057,0.12256121142769368,1,0,0,0
IND70766,Wayne Taylor,63,40813,2008-12-17,Patrick Graham,Asian,Software Engineer IV,High,Silver,157986.73,37394.24,1,3711.21,119599.9,377600.32,107356.95,262839.44,47688.79,412451.77,2,2,3,1,1,mid,0.31673675404529117,0.023490643654118015,3.157195924434754,1.320960374373554,0,0,0,0
IND31616,Roy Tucker,73,40938,2009-04-28,Victor Martinez,European,Research Assistant II,High,Jade,90161.29,17818.09,1,538.93,197642.69,156466.45,102448.27,55322.07,1549.96,123404.07,3,1,3,2,2,low,1.2631633729584626,0.005977398881744051,0.7916632242170798,0.45618327469544523,1,0,0,0
IND63272,Jonathan Mendoza,40,32408,2021-09-16,George Lewis,American,Technical Writer,Mid,Jade,114141.01,60781.56,1,478.38,1714321.78,604936.99,252809.49,186717.87,85246.19,2142425.39,3,3,3,2,3,mid,2.8338848599192374,0.004191131617013626,0.35287248677849004,0.06658085504427246,1,0,0,0
IND59471,Debra Murray,27,10684,2002-05-15,Raymond Alexander,European,Software Engineer III,High,Silver,387252.7,58563.49,1,1020.36,674467.88,496839.12,246221.16,174113.53,60152.8,1171442.9,1,3,4,2,5,high,1.3575176581153319,0.00263486864614535,0.7366386658225463,0.574160328325553,1,0,0,0
IND86960,Marie Armstrong,24,17955,2010-10-30,Nicholas Simmons,Asian,Senior Financial Analyst,Low,Silver,111258.89,17480.96,1,1525.56,35610.83,103857.78,134690.56,31449.43,2536.04,283934.72,0,1,4,2,6,mid,0.3428807130011761,0.013711803041430638,2.9164660605645514,3.124299177404762,0,0,0,0
IND29637,Kevin Cunningham,63,18608,2000-03-11,Paul Holmes,Asian,Budget/Accounting Analyst II,Mid,Platinum,101574.37,11630.52,1,368.13,109020.32,310314.52,334184.86,40738.73,19053.68,98511.1,3,1,1,1,7,mid,0.35132200597212787,0.003624241000714639,2.846391545664225,0.9317012559520897,0,0,0,0
IND76975,Justin Walker,22,11595,1999-10-28,Dennis Ruiz,Australian,Office Assistant I,Low,Silver,129276.66,28334.7,3,3221.45,763880.47,707944.29,202269.8,293291.21,45570.03,134110.92,0,1,2,2,8,mid,1.0790121196132365,0.024919037783625923,0.9267736470252033,0.16923676531586576,1,0,0,0
IND19165,Russell Fowler,27,34241,2007-03-26,Raymond Alexander,Asian,Human Resources Manager,High,Silver,91768.18,26449.56,2,505.08,804999.14,201402.85,137019.97,15435.38,17703.71,374106.17,3,1,3,1,9,low,3.996960003311969,0.005503868492282744,0.2501901427494815,0.11399786077535701,1,0,0,0
IND21974,Judith Frazier,20,2143,2019-01-27,Roy Rice,European,Biostatistician III,Low,Jade,308772.02,64428.52,1,6579.62,745186.6,1184816.7,417378.61,538822.32,51389.36,495486.53,0,4,4,2,10,high,0.6289467386567503,0.02130899029870326,1.5899597475451654,0.4143553032027746,0,0,0,0
IND17085,Justin Jones,34,42423,1995-10-23,Jonathan Hawkins,American,Software Consultant,High,Jade,106018.18,30085.36,2,6850.31,1009636.94,876584.28,424153.68,274757.33,20295.76,1372289.66,1,3,1,2,11,mid,1.1517853581040884,0.06461448343468561,0.8682173209032771,0.10500624105036584,1,0,0,0
IND59398,Andrew Johnson,41,21861,2013-06-07,Paul Holmes,Asian,Registered Nurse,High,Gold,117804.72,36002.98,1,979.73,124861.89,756310.0,283616.25,518244.24,36523.64,725981.78,0,2,1,2,12,mid,0.1650935328567736,0.008316559741268773,6.057172400184136,0.9434801848387832,0,0,0,0
IND84558,Jimmy Palmer,58,29374,1999-03-10,Jerry Green,European,Nuclear Power Engineer,High,Platinum,138815.82,21428.55,1,1521.0,464660.43,1335604.46,214039.18,719171.63,8841.07,1830665.46,1,2,1,1,13,mid,0.34790272387387605,0.010956964336219285,2.8743666791803926,0.29874680678372634,0,0,0,0
IND72037,Sarah Ruiz,32,36534,2006-05-08,Donald Reynolds,European,Web Developer IV,Mid,Silver,70589.93,24394.83,3,1267.17,425702.48,66767.02,29736.57,26633.87,34257.16,746857.6,1,1,2,2,14,low,6.375939402777906,0.01795114376864882,0.15683963091584616,0.16581986986352565,1,0,0,1
IND24573,Virginia Allen,48,20831,2014-09-19,Paul Larson,African,Community Outreach Specialist,Mid,Jade,148218.47,39699.52,2,3299.81,392489.26,363948.23,110959.83,199727.69,30054.18,1122996.1,2,2,2,1,15,mid,1.0784205735018397,0.022263149644823958,0.9272820078509103,0.37763700750018736,1,0,0,0
IND23033,Benjamin Price,75,26209,2020-01-03,Jeremy Vasquez,American,Registered Nurse,Mid,Jade,75632.92,14030.64,2,762.54,68557.51,822783.56,159454.18,282233.9,39104.34,577920.26,1,1,3,1,16,low,0.08332386942281166,0.010082117547727662,12.00136276826036,1.1032039946724437,0,0,0,0
IND82305,Brian Hudson,19,34976,2007-01-27,Nicholas Cunningham,African,General Manager,Low,Platinum,133697.25,23513.4,1,5232.4,725007.11,1168395.31,612400.3,212728.53,61147.08,1336250.84,3,2,3,1,17,mid,0.6205152512803948,0.03913618238867155,1.6115639312674273,0.18440819127358876,0,0,0,0
IND84879,Kimberly Frazier,36,18002,2004-01-09,Nicholas Simmons,European,Clinical Specialist,High,Gold,482930.15,27744.44,2,4984.56,933423.72,505423.79,581237.35,292471.9,28669.78,962448.43,2,4,3,2,18,high,1.846813973978522,0.01032149264169675,0.5414730509082487,0.51737505608131,1,0,0,0
IND77110,Terry Bennett,41,5707,2019-03-12,Joe Hanson,European,Administrative Officer,Low,Jade,86774.9,18332.48,1,2743.44,398704.82,113314.34,26604.24,76245.77,16493.02,524349.95,2,1,3,1,19,low,3.5185733463339828,0.031615593545880276,0.28420609441288897,0.217641963250803,1,0,0,0
IND51370,Harold Parker,27,34362,2020-12-03,Gregory Simmons,European,Pharmacist,Low,Silver,126222.11,35815.5,1,2330.5,277444.69,1993409.78,859902.26,367673.36,32194.26,685516.04,0,2,3,2,20,mid,0.13918096150848575,0.018463484579179634,7.184890699530452,0.45494512634231665,0,0,0,0
IND73499,Lori Baker,42,2905,1995-06-24,Patrick Graham,European,VP Sales,Low,Jade,275122.64,31249.41,1,2128.73,655645.84,361468.59,418844.55,158013.41,25212.6,820594.49,2,2,3,1,21,mid,1.8138390342191584,0.0077373857428186,0.5513168350899369,0.4196208117180751,1,0,0,0
IND79465,Aaron George,77,17788,2017-07-17,Joshua Little,European,Pharmacist,High,Silver,136604.24,48135.06,1,6524.49,672596.59,1917355.41,648314.42,789564.2,20614.67,2790503.51,0,4,3,2,22,mid,0.3507939040103191,0.047761987126007314,2.850676669575924,0.2030998102397459,0,0,0,0
IND35812,Jesse Ferguson,22,2889,2020-08-09,Roger Alexander,American,Community Outreach Specialist,Mid,Gold,162026.28,45881.16,1,5472.43,939667.17,349580.78,141721.94,231479.16,16234.9,1275895.98,1,3,4,1,1,mid,2.6879829243244355,0.03377495284237253,0.37202617138148375,0.17242943565599994,1,0,0,0
IND19935,William Perry,65,20677,2000-04-12,Shawn Long,Asian,Geological Engineer,High,Platinum,177192.75,38444.4,2,5375.23,1710554.11,2047305.69,1768586.16,188649.19,99286.27,253296.0,3,2,4,2,2,mid,0.8355147536196637,0.030335496061009853,1.1968669548858253,0.10358792443953269,0,0,0,0
IND43475,Randy Garrett,69,34483,2000-02-15,Joshua Ryan,European,Executive Secretary,High,Jade,206725.55,32434.16,1,3162.54,266597.67,423833.18,383943.0,87160.05,63738.58,1027509.65,1,4,1,1,3,mid,0.6290155701613178,0.015298254060524914,1.5897857562304063,0.7754214401970526,0,0,0,0
IND39658,Carolyn Wright,70,5695,2002-12-11,Joshua Bennett,African,VP Product Management,Mid,Jade,150499.78,13605.3,1,3702.43,235855.22,327401.69,213191.8,122280.72,14547.33,893165.04,1,2,2,2,4,mid,0.7203848559230563,0.02460089958536219,1.3881468835493789,0.6381023890923322,0,0,0,0
IND42006,Jose Walker,41,18933,2021-07-18,Carl Nguyen,Asian,Research Assistant II,High,Platinum,29624.93,2992.12,3,1362.11,122207.29,64712.43,43544.81,12700.57,26388.75,173310.81,1,1,3,1,8,low,1.8884669933045786,0.04597850371364578,0.5295300261585866,0.24241540547691218,1,1,0,0
IND13072,Phillip Banks,27,722,2014-03-07,Shawn Wallace,African,Programmer III,High,Silver,296513.35,6427.36,1,6121.1,1272299.65,0.0,0.0,0.0,75612.89,221965.81,1,2,4,2,9,mid,7.713310880310036,0.020643589839568474,0.0,0.2330530781541494,1,0,0,1
IND50762,Phyllis Knight,78,20664,1996-10-02,Shawn Cook,American,Marketing Manager,High,Jade,294401.25,17782.4,1,5760.92,1008739.02,711169.74,495278.92,115946.07,45112.52,1579399.99,1,2,1,2,10,mid,1.4184223003942458,0.019568259239496236,0.7050086545625956,0.29185076007880534,1,0,0,0
IND79565,Dennis Alexander,37,18829,2014-03-16,Nicholas Cunningham,European,Web Developer IV,Mid,Platinum,22120.81,13692.28,1,2942.45,620598.3,674389.19,172643.63,396217.14,1713.6,402013.15,2,1,1,1,11,low,0.9202376139507255,0.1330172749995468,1.0866758560462122,0.035644328971503256,0,1,0,0
IND21206,Julia Cole,41,31976,2016-10-18,Joshua Ryan,Asian,Budget/Accounting Analyst IV,Mid,Jade,372350.09,61300.8,1,7998.83,250994.47,1252548.2,482633.25,379901.32,9656.16,1735367.37,0,4,1,2,12,high,0.20038707476455833,0.021482014355140844,4.9903417992024215,1.4834991723781839,0,0,0,0
IND62941,Joshua Gibson,71,31952,2021-10-24,Bruce Porter,European,Product Engineer,Mid,Jade,482930.15,74194.47,2,9458.98,568505.21,1059118.67,437981.4,333264.03,82615.02,1467073.48,0,5,2,2,13,high,0.5367719648103532,0.019586642044223907,1.8629884995020738,0.8494735679740322,0,0,0,0
IND48073,Nicole Oliver,42,30327,1995-07-11,Raymond Alexander,European,Mechanical Systems Engineer,High,Jade,143704.18,22279.95,1,2077.15,876345.25,562292.53,328003.97,206173.93,21817.49,1015410.21,0,3,2,2,14,mid,1.5585219466484428,0.014454346321350248,0.641633567772937,0.1639812389420936,1,0,0,0
IND18560,David Holmes,78,37582,2002-01-29,Joshua Ryan,European,Geologist II,Mid,Jade,93560.2,9736.3,2,1875.3,462439.67,378215.14,191098.18,113862.66,7919.15,92110.48,3,1,3,2,15,low,1.2226894692193193,0.02004377908508341,0.8178691486007913,0.20231871499623139,1,0,0,0
IND83480,Bobby Reed,68,16811,2020-02-22,Victor Ramos,European,Actuary,Low,Jade,89107.57,49996.64,1,4900.23,447081.69,2047305.69,656535.93,1414641.84,32874.41,2058655.6,3,4,3,1,1,low,0.21837563973244484,0.05499229689472737,4.579265336097157,0.19930936961585397,0,0,0,0
IND85295,Justin Kim,44,8380,2002-01-15,Shawn Wallace,European,Health Coach I,High,Platinum,74607.51,22878.68,3,4016.6,470549.51,493046.85,114038.05,250145.81,33777.03,945463.49,3,1,3,2,2,low,0.9543707845321986,0.053836402610991804,1.0478107796822256,0.15855400602042066,0,0,0,0
IND74978,Joshua Fisher,49,15500,2005-07-16,Jason Duncan,European,Safety Technician II,Low,Gold,77904.11,33876.06,3,3863.74,182644.08,388086.43,450865.12,124644.23,44133.36,267832.11,0,4,3,2,3,low,0.4706273278593448,0.04959609897865338,2.1248234701895434,0.42653509258808125,0,0,0,0
IND27629,Jeffrey Collins,21,2577,2002-06-10,Benjamin Kim,Asian,Product Engineer,High,Jade,123963.05,43109.22,2,158.32,440826.57,122419.71,92351.71,77124.42,15937.63,114037.59,2,2,3,2,4,mid,3.6009443773315226,0.001277154754766402,0.2777049253684847,0.2812059393760999,1,0,0,0
IND71157,Lawrence Collins,20,24168,2020-08-31,Samuel Fowler,Asian,Office Assistant II,High,Jade,81361.42,21465.02,1,2307.75,241077.45,255753.37,162752.14,169395.09,43737.48,123926.36,3,2,3,2,5,low,0.9426169010300163,0.028364180119223828,1.0608763654133708,0.33749079253372394,0,0,0,0
IND99483,Jason Watson,31,29899,1999-03-03,Chris Armstrong,European,Human Resources Manager,Mid,Silver,148433.6,30624.0,2,3147.68,194129.04,329957.3,198615.07,152164.77,10127.78,992851.2,3,1,3,1,6,mid,0.5883459447984757,0.02120598017425987,1.69968026576714,0.7646130596194518,0,0,0,0
IND35166,Anthony Morales,20,4487,2006-04-04,Jerry Green,Asian,Programmer IV,Low,Gold,292133.53,31322.83,1,4422.5,965371.1,62216.39,32885.81,38636.38,39582.0,1066529.54,1,3,4,2,7,mid,7.713310880310036,0.015138625083061758,0.06444815878116907,0.3026126737141679,1,0,0,1
IND73212,Samuel Barnes,53,15931,2003-06-20,Jonathan Hawkins,Asian,Environmental Tech,Mid,Silver,62973.43,10720.35,2,5428.01,146974.3,288823.42,136923.7,78559.97,56302.49,1042143.77,1,2,4,1,8,low,0.508872512800823,0.0861952400211448,1.9651287200202436,0.42846558596662426,0,0,0,0
IND90377,Andrea Anderson,33,10629,2016-03-13,Bruce Porter,American,Environmental Specialist,High,Silver,53296.28,7048.14,1,469.59,329439.06,175922.72,220648.84,90704.56,10565.53,769853.43,3,2,3,1,9,low,1.8726350873120023,0.008810933731004607,0.5340068644743983,0.16177887296734372,1,0,0,0
IND33047,Ernest Gomez,28,1789,2004-03-17,Anthony Simpson,European,Pharmacist,Mid,Platinum,337917.67,36312.85,1,3451.99,851734.65,803847.9,388064.5,359052.06,61148.52,1893392.88,0,4,1,1,10,high,1.0595719027697006,0.01021547641999462,0.9437773830807782,0.3967405454307388,1,0,0,0
IND20303,Phillip Morrison,72,2257,2007-09-12,Jason Duncan,Asian,Media Manager II,Low,Gold,46797.89,10413.27,1,8042.48,95282.57,1491077.4,751318.07,226551.29,12126.3,1603067.0,2,2,2,2,11,low,0.06390182691797099,0.17185560776659786,15.649004685232514,0.491148480869602,0,1,0,0
IND82550,Jerry Burton,55,32922,2010-12-24,Roy Rice,Asian,Graphic Designer,High,Silver,42230.54,11345.13,2,1409.97,156919.11,15516.82,6684.17,18906.65,6942.6,394471.0,1,1,3,1,12,low,7.713310880310036,0.03338744819773917,0.09888419518257405,0.2691229878303351,1,1,0,1
IND15069,Adam Simpson,51,26330,2019-08-31,Samuel Fowler,American,Accounting Assistant II,Mid,Platinum,74824.17,16606.72,1,933.47,264724.38,263951.93,172013.62,64772.02,10286.42,511396.78,3,1,4,1,13,low,1.0029264760332441,0.012475514095572139,0.9970820556947492,0.28264933406341597,1,0,0,0
IND72898,Sarah Griffin,51,25722,2004-08-16,Todd Roberts,Australian,Administrative Officer,Low,Silver,104795.32,11208.98,3,3380.6,203424.74,489611.49,242748.55,172063.47,9191.88,264968.33,0,1,1,2,14,mid,0.41548195608015254,0.032259073856932975,2.4068433740810318,0.5151552337480917,0,0,0,0
IND43567,Frank Ramirez,62,31780,2008-02-27,Roger Alexander,American,Pharmacist,Mid,Jade,50240.71,33252.56,3,982.67,1077165.27,537082.88,278487.42,90707.33,53554.85,1521878.73,1,2,1,1,15,low,2.0055848140130905,0.01955923752751031,0.49860768301728886,0.0466415984181874,1,0,0,0
IND43437,Kelly Sanchez,63,41567,2011-04-16,Douglas Tucker,European,Associate Professor,Mid,Jade,253693.57,16016.64,1,1189.45,259315.61,361645.83,186415.38,141675.69,44948.4,897772.4,3,2,1,2,16,mid,0.7170429955820505,0.0046885303214877294,1.3946165007397107,0.9783196970736946,0,0,0,0
IND62228,Nicholas Garrett,42,23194,2019-03-07,Frank Brown,European,Web Designer II,High,Jade,407571.37,37277.68,1,812.03,1194138.95,72449.06,63786.68,13914.95,44412.23,1094267.5,3,4,2,2,17,high,7.713310880310036,0.001992362706947834,0.06067054419364636,0.34130983639608287,1,0,0,1
IND76373,Walter Scott,47,20953,2003-08-13,Joshua Bennett,Australian,Automation Specialist IV,High,Jade,146540.96,22887.92,2,2192.27,623315.91,249977.32,131932.48,226021.16,31531.91,141891.81,0,2,2,1,18,mid,2.4934898394242735,0.014960117533281362,0.40104434298645714,0.2350990202783384,1,0,0,0
IND57417,Lisa Wells,51,12723,2013-06-09,Roger Alexander,African,Environmental Specialist,High,Gold,93928.1,19666.64,1,2922.87,446821.23,458924.74,307630.87,173080.19,4099.16,256757.25,2,2,3,1,19,low,0.9736263706907011,0.03111816345568404,1.0270880346775644,0.21021404866950025,0,0,0,0
IND38378,Howard Cox,52,36192,1995-07-13,George Lewis,American,Senior Financial Analyst,High,Gold,146449.6,46244.43,2,940.47,414681.41,319150.19,129385.21,62104.9,41933.22,2273413.16,2,2,3,2,20,mid,1.299329975961067,0.006421799674278389,0.769627433335805,0.3531617191299661,1,0,0,0
IND77256,David Austin,19,20949,2019-09-11,Dennis Morris,European,Staff Accountant IV,Low,Platinum,149706.46,36166.32,1,1326.96,1089480.67,71388.98,44336.31,32658.58,31755.38,1158408.04,2,2,3,1,21,mid,7.713310880310036,0.008863745700327524,0.06552569669223622,0.13741084535496087,1,0,0,1
